nom,code,codeDepartement,codeRegion,population,lat,lon
Louvigné,53141,53,52,1182,48.0544,-0.6347
Madré,53142,53,52,284,48.4699,-0.3713
Maisoncelles-du-Maine,53143,53,52,510,47.9677,-0.6574
Marcillé-la-Ville,53144,53,52,750,48.3271,-0.4821
Marigné-Peuton,53145,53,52,543,47.8544,-0.801
Martigné-sur-Mayenne,53146,53,52,1884,48.2014,-0.6611
Mayenne,53147,53,52,12854,48.3066,-0.614
Mée,53148,53,52,230,47.8026,-0.8678
Ménil,53150,53,52,907,47.7707,-0.6863
Méral,53151,53,52,1075,47.9549,-1.0187
Meslay-du-Maine,53152,53,52,2784,47.9451,-0.5604
Mézangers,53153,53,52,625,48.2013,-0.4547
Montaudin,53154,53,52,883,48.3821,-0.9872
Montenay,53155,53,52,1307,48.2894,-0.8928
Montflours,53156,53,52,250,48.1714,-0.7233
Montigné-le-Brillant,53157,53,52,1342,48.0126,-0.8144
Montjean,53158,53,52,1030,48.0056,-0.9384
Montreuil-Poulay,53160,53,52,374,48.386,-0.5333
Montsûrs,53161,53,52,3192,48.1636,-0.5575
Moulay,53162,53,52,977,48.2662,-0.6228
Neau,53163,53,52,757,48.1702,-0.474
Neuilly-le-Vendin,53164,53,52,345,48.4939,-0.3227
Niafles,53165,53,52,347,47.846,-1.0003
Nuillé-sur-Vicoin,53168,53,52,1250,47.9808,-0.7781
Olivet,53169,53,52,406,48.1196,-0.933
Oisseau,53170,53,52,1124,48.3673,-0.6724
Origné,53172,53,52,394,47.9552,-0.7336
La Pallu,53173,53,52,177,48.5056,-0.2955
Parigné-sur-Braye,53174,53,52,841,48.3246,-0.6477
Parné-sur-Roc,53175,53,52,1384,48.0085,-0.6607
Le Pas,53176,53,52,522,48.4198,-0.6969
La Pellerine,53177,53,52,296,48.3227,-1.0322
Peuton,53178,53,52,228,47.8905,-0.8084
Placé,53179,53,52,354,48.267,-0.7767
Pommerieux,53180,53,52,659,47.832,-0.8999
Pontmain,53181,53,52,808,48.4368,-1.0628
Port-Brillet,53182,53,52,1816,48.124,-0.9662
Préaux,53184,53,52,161,47.9392,-0.4681
Pré-en-Pail-Saint-Samson,53185,53,52,2300,48.4529,-0.1993
Quelaines-Saint-Gault,53186,53,52,2141,47.924,-0.8042
Ravigny,53187,53,52,230,48.4438,-0.0702
Renazé,53188,53,52,2506,47.7846,-1.0363
Rennes-en-Grenouilles,53189,53,52,111,48.4885,-0.5066
Le Ribay,53190,53,52,464,48.3802,-0.4134
La Roë,53191,53,52,250,47.8932,-1.1072
La Rouaudière,53192,53,52,311,47.8383,-1.1858
Ruillé-Froid-Fonds,53193,53,52,575,47.9044,-0.6249
Sacé,53195,53,52,484,48.1795,-0.7038
Saint-Aignan-de-Couptrain,53196,53,52,350,48.4575,-0.2966
Saint-Aignan-sur-Roë,53197,53,52,934,47.8469,-1.1487
Saint-Aubin-du-Désert,53198,53,52,223,48.3142,-0.1886
Saint-Aubin-Fosse-Louvain,53199,53,52,212,48.4465,-0.8387
Saint-Baudelle,53200,53,52,1181,48.2871,-0.6514
Saint-Berthevin,53201,53,52,7384,48.0739,-0.8462
Saint-Berthevin-la-Tannière,53202,53,52,294,48.4084,-0.9539
Saint-Brice,53203,53,52,524,47.8612,-0.4388
Saint-Calais-du-Désert,53204,53,52,399,48.4916,-0.2495
Saint-Charles-la-Forêt,53206,53,52,219,47.9204,-0.574
Saint-Cyr-en-Pail,53208,53,52,502,48.4369,-0.2518
Saint-Cyr-le-Gravelais,53209,53,52,559,48.0401,-1.0041
Saint-Denis-d'Anjou,53210,53,52,1512,47.79,-0.4412
Saint-Denis-de-Gastines,53211,53,52,1440,48.3449,-0.8738
Saint-Denis-du-Maine,53212,53,52,456,47.9807,-0.5224
Saint-Ellier-du-Maine,53213,53,52,496,48.4037,-1.0408
Saint-Erblon,53214,53,52,154,47.7876,-1.1578
Saint-Fraimbault-de-Prières,53216,53,52,946,48.3472,-0.5799
Sainte-Gemmes-le-Robert,53218,53,52,770,48.202,-0.3768
Saint-Georges-Buttavent,53219,53,52,1381,48.3046,-0.7165
Saint-Georges-le-Fléchard,53220,53,52,378,48.0338,-0.5186
Saint-Georges-sur-Erve,53221,53,52,394,48.1779,-0.2974
Saint-Germain-d'Anxure,53222,53,52,365,48.2232,-0.7361
Saint-Germain-de-Coulamer,53223,53,52,329,48.2653,-0.1887
Saint-Germain-le-Fouilloux,53224,53,52,1179,48.1398,-0.8126
Saint-Germain-le-Guillaume,53225,53,52,513,48.2094,-0.8293
Saint-Hilaire-du-Maine,53226,53,52,808,48.2236,-0.9235
Blandouet-Saint Jean,53228,53,52,556,48.048,-0.3608
Saint-Jean-sur-Mayenne,53229,53,52,1689,48.1422,-0.7452
Saint-Julien-du-Terroux,53230,53,52,257,48.4826,-0.4095
Saint-Léger,53232,53,52,323,48.0847,-0.4495
Saint-Loup-du-Dorat,53233,53,52,335,47.8823,-0.4225
Saint-Loup-du-Gast,53234,53,52,321,48.387,-0.5855
Sainte-Marie-du-Bois,53235,53,52,228,48.4674,-0.4846
Saint-Mars-du-Désert,53236,53,52,166,48.2955,-0.1819
Saint-Mars-sur-Colmont,53237,53,52,440,48.3855,-0.707
Saint-Mars-sur-la-Futaie,53238,53,52,521,48.4319,-1.0095
Saint-Martin-du-Limet,53240,53,52,425,47.8143,-1.0294
Saint-Michel-de-la-Roë,53242,53,52,255,47.87,-1.1277
Saint-Ouën-des-Toits,53243,53,52,1782,48.141,-0.8991
Saint-Pierre-des-Landes,53245,53,52,927,48.2894,-1.0295
Saint-Pierre-des-Nids,53246,53,52,1761,48.4,-0.1175
Saint-Pierre-la-Cour,53247,53,52,2313,48.1083,-1.0188
Saint-Pierre-sur-Erve,53248,53,52,132,48.0112,-0.4098
Vimartin-sur-Orthe,53249,53,52,1107,48.2169,-0.2144
Saint-Poix,53250,53,52,391,47.9646,-1.0472
Saint-Quentin-les-Anges,53251,53,52,475,47.7766,-0.8838
Saint-Saturnin-du-Limet,53253,53,52,518,47.8135,-1.0915
Sainte-Suzanne-et-Chammes,53255,53,52,1197,48.0917,-0.3821
Saint-Thomas-de-Courceriers,53256,53,52,162,48.2595,-0.2594
Saulges,53257,53,52,328,47.9769,-0.4103
La Selle-Craonnaise,53258,53,52,901,47.8446,-1.0591
Senonnes,53259,53,52,376,47.8045,-1.2007
Simplé,53260,53,52,386,47.8835,-0.8526
Soucé,53261,53,52,149,48.4689,-0.6708
Soulgé-sur-Ouette,53262,53,52,1060,48.0634,-0.5608
Thubœuf,53263,53,52,270,48.4943,-0.4554
Thorigné-en-Charnie,53264,53,52,190,48.0074,-0.3584
Torcé-Viviers-en-Charnie,53265,53,52,770,48.0981,-0.2733
Trans,53266,53,52,227,48.2798,-0.3111
Vaiges,53267,53,52,1164,48.0503,-0.474
Vautorte,53269,53,52,612,48.2961,-0.825
Vieuvy,53270,53,52,110,48.4482,-0.877
Villaines-la-Juhel,53271,53,52,2682,48.3379,-0.2918
Villepail,53272,53,52,192,48.4027,-0.26
Villiers-Charlemagne,53273,53,52,1080,47.9214,-0.6753
Voutré,53276,53,52,905,48.1361,-0.2905
Abaucourt,54001,54,44,327,48.8903,6.2655
Abbéville-lès-Conflans,54002,54,44,237,49.2005,5.8464
Aboncourt,54003,54,44,90,48.3605,5.9875
Affléville,54004,54,44,176,49.2627,5.7579
Affracourt,54005,54,44,114,48.4602,6.1655
Agincourt,54006,54,44,436,48.7294,6.2351
Aingeray,54007,54,44,538,48.7371,6.0192
Allain,54008,54,44,490,48.5489,5.9202
Allamont,54009,54,44,159,49.1266,5.7815
Allamps,54010,54,44,501,48.5501,5.8111
Allondrelle-la-Malmaison,54011,54,44,634,49.5111,5.5705
Amance,54012,54,44,361,48.7573,6.308
Amenoncourt,54013,54,44,87,48.6308,6.7865
Ancerviller,54014,54,44,247,48.5328,6.8352
Anderny,54015,54,44,255,49.3371,5.8818
Andilly,54016,54,44,281,48.7665,5.8883
Angomont,54017,54,44,75,48.5043,6.9799
Anoux,54018,54,44,271,49.2739,5.8683
Ansauville,54019,54,44,76,48.811,5.826
Anthelupt,54020,54,44,442,48.6012,6.4167
Armaucourt,54021,54,44,238,48.8096,6.2979
Arnaville,54022,54,44,561,49.0176,6.0251
Arracourt,54023,54,44,252,48.7274,6.5362
Arraye-et-Han,54024,54,44,368,48.8377,6.2972
Art-sur-Meurthe,54025,54,44,1696,48.6604,6.2585
Athienville,54026,54,44,167,48.7172,6.48
Atton,54027,54,44,899,48.8973,6.1074
Auboué,54028,54,44,2641,49.2125,5.9752
Audun-le-Roman,54029,54,44,2477,49.3639,5.8939
Autrepierre,54030,54,44,77,48.6081,6.7974
Autreville-sur-Moselle,54031,54,44,264,48.8284,6.1101
Autrey,54032,54,44,194,48.5322,6.1257
Avillers,54033,54,44,137,49.324,5.7387
Avrainville,54034,54,44,215,48.7716,5.9439
Avricourt,54035,54,44,390,48.6423,6.811
Avril,54036,54,44,1223,49.2924,5.9666
Azelot,54037,54,44,417,48.5807,6.2281
Azerailles,54038,54,44,770,48.4942,6.6922
Baccarat,54039,54,44,4107,48.4475,6.7436
Badonviller,54040,54,44,1533,48.4916,6.9073
Bagneux,54041,54,44,130,48.5569,5.8751
Bainville-aux-Miroirs,54042,54,44,289,48.4362,6.2867
Bainville-sur-Madon,54043,54,44,1443,48.5903,6.0814
Barbas,54044,54,44,202,48.5714,6.8469
Barbonville,54045,54,44,431,48.5486,6.3519
Barisey-au-Plain,54046,54,44,392,48.5238,5.8502
Barisey-la-Côte,54047,54,44,270,48.5458,5.8467
Les Baroches,54048,54,44,329,49.2307,5.8881
Baslieux,54049,54,44,520,49.4406,5.7545
Bathelémont,54050,54,44,69,48.6919,6.5274
Batilly,54051,54,44,1315,49.1756,5.9686
Battigny,54052,54,44,145,48.4428,5.984
Bauzemont,54053,54,44,155,48.6725,6.5323
Bayon,54054,54,44,1556,48.482,6.3207
Bayonville-sur-Mad,54055,54,44,330,49.0168,5.9972
Bazailles,54056,54,44,148,49.4124,5.7653
Beaumont,54057,54,44,69,48.8483,5.792
Béchamps,54058,54,44,82,49.2144,5.7415
Belleau,54059,54,44,752,48.85,6.1831
Belleville,54060,54,44,1503,48.8169,6.0934
Bénaménil,54061,54,44,590,48.5632,6.6621
Benney,54062,54,44,642,48.5274,6.2273
Bernécourt,54063,54,44,175,48.8531,5.8423
Bertrambois,54064,54,44,318,48.5761,7.0217
Bertrichamps,54065,54,44,1067,48.434,6.805
Bettainvillers,54066,54,44,386,49.2982,5.9073
Beuveille,54067,54,44,780,49.4356,5.6722
Beuvezin,54068,54,44,88,48.3794,5.9705
Beuvillers,54069,54,44,528,49.388,5.9174
Bey-sur-Seille,54070,54,44,189,48.7958,6.3352
Bezange-la-Grande,54071,54,44,166,48.7487,6.4753
Bezaumont,54072,54,44,259,48.8476,6.1033
Bicqueley,54073,54,44,927,48.6268,5.9386
Bienville-la-Petite,54074,54,44,37,48.6318,6.513
Bionville,54075,54,44,114,48.494,7.0234
Blainville-sur-l'Eau,54076,54,44,3885,48.5499,6.4158
Blâmont,54077,54,44,1046,48.5883,6.845
Blémerey,54078,54,44,54,48.5807,6.7387
Blénod-lès-Pont-à-Mousson,54079,54,44,4649,48.8746,6.0635
Blénod-lès-Toul,54080,54,44,1028,48.5918,5.83
Boismont,54081,54,44,414,49.4113,5.7395
Boncourt,54082,54,44,176,49.1707,5.8259
Bonviller,54083,54,44,180,48.6296,6.4982
Mont-Bonvillers,54084,54,44,940,49.3283,5.844
Borville,54085,54,44,86,48.446,6.3953
Boucq,54086,54,44,357,48.7579,5.7529
Bouillonville,54087,54,44,146,48.9409,5.8455
Bouvron,54088,54,44,211,48.7385,5.8836
Bouxières-aux-Chênes,54089,54,44,1412,48.7705,6.2749
Bouxières-aux-Dames,54090,54,44,4122,48.7602,6.1624
Bouxières-sous-Froidmont,54091,54,44,420,48.9556,6.1015
Bouzanville,54092,54,44,64,48.3714,6.107
Brainville,54093,54,44,169,49.1251,5.809
Bralleville,54094,54,44,167,48.4088,6.1932
Bratte,54095,54,44,47,48.8174,6.2156
Bréhain-la-Ville,54096,54,44,451,49.4378,5.8853
Bréménil,54097,54,44,94,48.5222,6.916
Brémoncourt,54098,54,44,167,48.4921,6.3614
Val de Briey,54099,54,44,7906,49.2663,5.9546
Brin-sur-Seille,54100,54,44,774,48.7745,6.3566
Brouville,54101,54,44,121,48.4907,6.7469
Bruley,54102,54,44,616,48.7147,5.8494
Bruville,54103,54,44,218,49.1219,5.9287
Buissoncourt,54104,54,44,258,48.682,6.3434
Bulligny,54105,54,44,534,48.5719,5.8399
Bures,54106,54,44,65,48.6969,6.569
Buriville,54107,54,44,71,48.5375,6.6843
Burthecourt-aux-Chênes,54108,54,44,153,48.5773,6.2487
Ceintrey,54109,54,44,911,48.5277,6.1787
Cerville,54110,54,44,541,48.6952,6.3121
Chaligny,54111,54,44,2756,48.6421,6.0905
Chambley-Bussières,54112,54,44,732,49.0516,5.9136
Champenoux,54113,54,44,1566,48.7329,6.3541
Champey-sur-Moselle,54114,54,44,316,48.9568,6.0628
Champigneulles,54115,54,44,6588,48.7199,6.1268
Chanteheux,54116,54,44,2124,48.5932,6.5414
Chaouilley,54117,54,44,113,48.4427,6.0675
Charency-Vezin,54118,54,44,616,49.4874,5.5165
Charey,54119,54,44,89,48.9959,5.8605
Charmes-la-Côte,54120,54,44,321,48.6246,5.8273
Charmois,54121,54,44,197,48.5341,6.3908
Chaudeney-sur-Moselle,54122,54,44,730,48.6565,5.926
Chavigny,54123,54,44,1686,48.6323,6.1311
Chazelles-sur-Albe,54124,54,44,49,48.5869,6.7696
Chenevières,54125,54,44,477,48.5229,6.6343
Chenicourt,54126,54,44,214,48.859,6.2808
Chenières,54127,54,44,600,49.4746,5.7662
Choloy-Ménillot,54128,54,44,702,48.648,5.8053
Cirey-sur-Vezouze,54129,54,44,1579,48.5855,6.9438
Clayeures,54130,54,44,175,48.4705,6.4118
Clémery,54131,54,44,492,48.8811,6.1803
Clérey-sur-Brenon,54132,54,44,57,48.5059,6.1377
Coincourt,54133,54,44,121,48.7028,6.618
Colmey,54134,54,44,244,49.4656,5.548
Colombey-les-Belles,54135,54,44,1430,48.5192,5.8997
Conflans-en-Jarnisy,54136,54,44,2378,49.1666,5.8462
Cons-la-Grandville,54137,54,44,525,49.4929,5.6934
Cosnes-et-Romain,54138,54,44,2805,49.5269,5.7084
Courbesseaux,54139,54,44,388,48.6932,6.4005
Courcelles,54140,54,44,87,48.3693,6.0296
Coyviller,54141,54,44,156,48.5848,6.2835
Crantenoy,54142,54,44,147,48.4679,6.2307
Crépey,54143,54,44,386,48.5289,5.9644
Crévéchamps,54144,54,44,348,48.5205,6.2632
Crévic,54145,54,44,944,48.638,6.4064
Crézilles,54146,54,44,301,48.5817,5.8902
Crion,54147,54,44,111,48.6446,6.5566
Croismare,54148,54,44,632,48.6093,6.5763
Crusnes,54149,54,44,1559,49.4335,5.9197
Custines,54150,54,44,3095,48.7896,6.1416
Cutry,54151,54,44,1042,49.4812,5.7383
Damelevières,54152,54,44,3094,48.5648,6.3967
Dampvitoux,54153,54,44,57,49.0037,5.8333
Deneuvre,54154,54,44,461,48.429,6.7181
Deuxville,54155,54,44,388,48.6196,6.4575
Diarville,54156,54,44,465,48.387,6.1273
Dieulouard,54157,54,44,4603,48.8324,6.0568
Dolcourt,54158,54,44,147,48.4925,5.9678
Dombasle-sur-Meurthe,54159,54,44,9528,48.6209,6.3613
Domèvre-en-Haye,54160,54,44,408,48.8153,5.9362
Domèvre-sur-Vezouze,54161,54,44,317,48.5597,6.7997
Domgermain,54162,54,44,1134,48.6424,5.8134
Domjevin,54163,54,44,264,48.5794,6.6995
Dommarie-Eulmont,54164,54,44,79,48.4192,6.0335
Dommartemont,54165,54,44,567,48.717,6.2163
Dommartin-la-Chaussée,54166,54,44,27,49.0095,5.8677
Dommartin-lès-Toul,54167,54,44,1991,48.6728,5.9268
Dommartin-sous-Amance,54168,54,44,311,48.7336,6.2479
Domprix,54169,54,44,99,49.3303,5.7641
Domptail-en-l'Air,54170,54,44,70,48.5104,6.3325
Doncourt-lès-Conflans,54171,54,44,1120,49.1465,5.9311
Doncourt-lès-Longuyon,54172,54,44,294,49.4401,5.7137
Drouville,54173,54,44,207,48.67,6.4123
Écrouves,54174,54,44,4457,48.6835,5.846
Einvaux,54175,54,44,350,48.495,6.3929
Einville-au-Jard,54176,54,44,1062,48.6523,6.4813
Emberménil,54177,54,44,240,48.6402,6.6852
Épiez-sur-Chiers,54178,54,44,196,49.5008,5.5007
Éply,54179,54,44,297,48.925,6.1789
Erbéviller-sur-Amezule,54180,54,44,68,48.7306,6.3883
Errouville,54181,54,44,682,49.4176,5.8951
Essey-et-Maizerais,54182,54,44,328,48.9112,5.8034
Essey-la-Côte,54183,54,44,75,48.4231,6.4718
Essey-lès-Nancy,54184,54,44,8733,48.7077,6.2326
Étreval,54185,54,44,59,48.4561,6.0529
Eulmont,54186,54,44,1116,48.7487,6.2216
Euvezin,54187,54,44,107,48.9173,5.8599
Faulx,54188,54,44,1391,48.7944,6.2002
Favières,54189,54,44,581,48.4574,5.9335
Fécocourt,54190,54,44,106,48.4033,5.998
Fenneviller,54191,54,44,105,48.4834,6.8773
Ferrières,54192,54,44,344,48.5536,6.2935
Fey-en-Haye,54193,54,44,59,48.9037,5.9642
Fillières,54194,54,44,524,49.4119,5.8408
Flainval,54195,54,44,161,48.6196,6.3997
Flavigny-sur-Moselle,54196,54,44,1664,48.5735,6.1906
Fléville-devant-Nancy,54197,54,44,2187,48.6283,6.2012
Fléville-Lixières,54198,54,44,300,49.2428,5.8052
Flin,54199,54,44,385,48.5051,6.6584
Flirey,54200,54,44,163,48.8862,5.8506
Fontenoy-la-Joûte,54201,54,44,311,48.449,6.657
Fontenoy-sur-Moselle,54202,54,44,368,48.7076,5.9893
Forcelles-Saint-Gorgon,54203,54,44,159,48.4574,6.1047
Forcelles-sous-Gugney,54204,54,44,89,48.3924,6.0832
Foug,54205,54,44,2622,48.6748,5.779
Fraimbois,54206,54,44,363,48.5263,6.5448
Fraisnes-en-Saintois,54207,54,44,84,48.3735,6.0598
Francheville,54208,54,44,295,48.7394,5.9288
Franconville,54209,54,44,63,48.5004,6.4528
Fréménil,54210,54,44,223,48.5623,6.7053
Frémonville,54211,54,44,209,48.6086,6.9045
Fresnois-la-Montagne,54212,54,44,413,49.4991,5.6486
Friauville,54213,54,44,369,49.1425,5.8298
Frolois,54214,54,44,713,48.5698,6.1284
Frouard,54215,54,44,6480,48.757,6.1231
Froville,54216,54,44,121,48.4679,6.3627
Gélacourt,54217,54,44,184,48.476,6.7316
Gélaucourt,54218,54,44,49,48.4606,5.9897
Gellenoncourt,54219,54,44,82,48.6749,6.3828
Gémonville,54220,54,44,76,48.4193,5.8823
Gerbécourt-et-Haplemont,54221,54,44,243,48.4896,6.1515
Gerbéviller,54222,54,44,1319,48.4922,6.5102
Germiny,54223,54,44,188,48.5475,6.0027
Germonville,54224,54,44,130,48.4112,6.219
Gézoncourt,54225,54,44,183,48.8449,5.987
Gibeaumeix,54226,54,44,175,48.5915,5.7444
Giraumont,54227,54,44,1370,49.171,5.9149
Giriviller,54228,54,44,71,48.4343,6.4955
Glonville,54229,54,44,376,48.4546,6.6856
Gogney,54230,54,44,56,48.6146,6.871
Gondrecourt-Aix,54231,54,44,180,49.2443,5.7601
Gondreville,54232,54,44,2643,48.684,5.9801
Gondrexon,54233,54,44,32,48.6051,6.768
Gorcy,54234,54,44,2968,49.5351,5.6852
Goviller,54235,54,44,419,48.5039,6.0164
Grand-Failly,54236,54,44,362,49.419,5.5084
Grimonviller,54237,54,44,113,48.3815,6.0087
Gripport,54238,54,44,271,48.4128,6.2468
Griscourt,54239,54,44,138,48.8418,6.0186
Grosrouvres,54240,54,44,52,48.8285,5.8459
Gugney,54241,54,44,70,48.3961,6.0571
Gye,54242,54,44,281,48.628,5.8752
Hablainville,54243,54,44,223,48.5143,6.7131
Hagéville,54244,54,44,110,49.0323,5.8602
Haigneville,54245,54,44,59,48.4851,6.3419
Halloville,54246,54,44,65,48.55,6.8588
Hammeville,54247,54,44,189,48.5003,6.075
Hamonville,54248,54,44,97,48.8207,5.8089
Hannonville-Suzémont,54249,54,44,257,49.0995,5.8369
Haraucourt,54250,54,44,732,48.6671,6.3589
Harbouey,54251,54,44,134,48.5709,6.894
Haroué,54252,54,44,514,48.4735,6.1917
Hatrize,54253,54,44,806,49.1962,5.8963
Haucourt-Moulaine,54254,54,44,3483,49.4984,5.8102
Haudonville,54255,54,44,82,48.5033,6.4779
Haussonville,54256,54,44,318,48.5278,6.3182
Heillecourt,54257,54,44,5396,48.6501,6.1967
Hénaménil,54258,54,44,149,48.6653,6.5732
Herbéviller,54259,54,44,213,48.5509,6.7519
Hériménil,54260,54,44,903,48.5487,6.5111
Herserange,54261,54,44,4176,49.5187,5.793
Hoéville,54262,54,44,206,48.7179,6.4328
Homécourt,54263,54,44,6250,49.2246,5.9932
Houdelmont,54264,54,44,350,48.5378,6.0939
Houdemont,54265,54,44,2069,48.6409,6.1718
Houdreville,54266,54,44,399,48.5129,6.1009
Housséville,54268,54,44,131,48.4092,6.1155
Hudiviller,54269,54,44,316,48.5992,6.3896
Hussigny-Godbrange,54270,54,44,3921,49.4984,5.855
Igney,54271,54,44,113,48.6313,6.8206
Jaillon,54272,54,44,470,48.764,5.9736
Jarny,54273,54,44,8090,49.1491,5.8739
Jarville-la-Malgrange,54274,54,44,9362,48.6676,6.2057
Jaulny,54275,54,44,200,48.9679,5.8947
Jeandelaincourt,54276,54,44,788,48.8501,6.2378
Jeandelize,54277,54,44,369,49.1732,5.7987
Jevoncourt,54278,54,44,101,48.4149,6.1634
Jezainville,54279,54,44,1016,48.8637,6.0127
Jœuf,54280,54,44,6509,49.2322,6.0142
Jolivet,54281,54,44,889,48.6108,6.5175
Joppécourt,54282,54,44,154,49.3882,5.804
Jouaville,54283,54,44,280,49.1603,5.9643
Joudreville,54284,54,44,1108,49.287,5.781
Juvrecourt,54285,54,44,42,48.7407,6.5638
Labry,54286,54,44,1564,49.1819,5.868
Lachapelle,54287,54,44,260,48.4162,6.7725
Lagney,54288,54,44,498,48.7465,5.8329
Laître-sous-Amance,54289,54,44,353,48.7368,6.2749
Laix,54290,54,44,209,49.4498,5.7756
Lalœuf,54291,54,44,301,48.4662,6.0087
Lamath,54292,54,44,180,48.522,6.4388
Landécourt,54293,54,44,85,48.5007,6.4223
Landremont,54294,54,44,137,48.8586,6.1506
Landres,54295,54,44,979,49.3179,5.8072
Laneuvelotte,54296,54,44,431,48.7213,6.3046
Laneuveville-aux-Bois,54297,54,44,301,48.621,6.6415
Laneuveville-derrière-Foug,54298,54,44,155,48.7077,5.8047
Laneuveville-devant-Bayon,54299,54,44,226,48.4694,6.2638
Laneuveville-devant-Nancy,54300,54,44,6595,48.6503,6.2471
Lanfroicourt,54301,54,44,130,48.804,6.3199
Lantéfontaine,54302,54,44,734,49.2534,5.8866
Laronxe,54303,54,44,365,48.5437,6.6022
Laxou,54304,54,44,15126,48.6839,6.1183
Lay-Saint-Christophe,54305,54,44,2367,48.7516,6.1924
Lay-Saint-Remy,54306,54,44,339,48.6801,5.7643
Lebeuville,54307,54,44,149,48.4338,6.2409
Leintrey,54308,54,44,149,48.6313,6.7423
Lemainville,54309,54,44,414,48.5086,6.1879
Leménil-Mitry,54310,54,44,2,48.4549,6.2563
Lenoncourt,54311,54,44,592,48.6724,6.3002
Lesménils,54312,54,44,503,48.9317,6.1116
Létricourt,54313,54,44,226,48.8772,6.2844
Lexy,54314,54,44,3902,49.5019,5.7302
Leyr,54315,54,44,910,48.8059,6.2687
Limey-Remenauville,54316,54,44,312,48.8934,5.9061
Lironville,54317,54,44,131,48.8676,5.9106
Liverdun,54318,54,44,5656,48.75,6.0524
Loisy,54320,54,44,323,48.8692,6.1004
Longlaville,54321,54,44,2373,49.5347,5.8002
Longuyon,54322,54,44,5141,49.4625,5.5887
Longwy,54323,54,44,15492,49.5217,5.7672
Lorey,54324,54,44,87,48.4958,6.3165
Loromontzey,54325,54,44,78,48.4308,6.3716
Lubey,54326,54,44,215,49.2464,5.8575
Lucey,54327,54,44,624,48.7233,5.8296
Ludres,54328,54,44,5899,48.6213,6.1751
Lunéville,54329,54,44,17920,48.5963,6.5101
Lupcourt,54330,54,44,416,48.6006,6.2203
Magnières,54331,54,44,284,48.4433,6.5653
Maidières,54332,54,44,1495,48.8963,6.0323
Mailly-sur-Seille,54333,54,44,244,48.918,6.2512
Mairy-Mainville,54334,54,44,555,49.3046,5.8631
Maixe,54335,54,44,405,48.6464,6.4372
Maizières,54336,54,44,917,48.5955,6.0491
Malavillers,54337,54,44,125,49.3588,5.8649
Malleloy,54338,54,44,986,48.7909,6.1672
Malzéville,54339,54,44,7818,48.7223,6.1927
Mamey,54340,54,44,335,48.8797,5.9565
Mandres-aux-Quatre-Tours,54343,54,44,201,48.8277,5.7893
Mangonville,54344,54,44,209,48.451,6.2902
Manoncourt-en-Vermois,54345,54,44,338,48.5999,6.2699
Manoncourt-en-Woëvre,54346,54,44,254,48.7774,5.9268
Manonville,54348,54,44,239,48.8329,5.914
Manonviller,54349,54,44,171,48.5909,6.6626
Marainviller,54350,54,44,702,48.6012,6.61
Marbache,54351,54,44,1671,48.7908,6.0938
Maron,54352,54,44,837,48.6574,6.0511
Mars-la-Tour,54353,54,44,885,49.0942,5.8912
Marthemont,54354,54,44,51,48.5593,6.04
Martincourt,54355,54,44,91,48.8483,5.9488
Mattexey,54356,54,44,64,48.4389,6.523
Maxéville,54357,54,44,10014,48.7093,6.1432
Mazerulles,54358,54,44,285,48.7527,6.3732
Méhoncourt,54359,54,44,243,48.5109,6.3819
Ménil-la-Tour,54360,54,44,342,48.7742,5.8473
Mercy-le-Bas,54362,54,44,1276,49.3852,5.7582
Mercy-le-Haut,54363,54,44,268,49.3694,5.8233
Méréville,54364,54,44,1288,48.589,6.1337
Merviller,54365,54,44,328,48.4742,6.7771
Messein,54366,54,44,1994,48.6124,6.1463
Mexy,54367,54,44,2303,49.5025,5.7877
Mignéville,54368,54,44,173,48.5332,6.7858
Millery,54369,54,44,597,48.8151,6.1389
Minorville,54370,54,44,226,48.8082,5.877
Moineville,54371,54,44,1097,49.1991,5.9489
Moivrons,54372,54,44,532,48.8282,6.2491
Moncel-lès-Lunéville,54373,54,44,612,48.5611,6.5612
Moncel-sur-Seille,54374,54,44,533,48.7706,6.423
Montauville,54375,54,44,1089,48.8931,6.0014
Montenoy,54376,54,44,401,48.7947,6.2395
Montigny,54377,54,44,151,48.5127,6.8014
Montigny-sur-Chiers,54378,54,44,479,49.4753,5.6672
Mont-l'Étroit,54379,54,44,95,48.4995,5.7862
Mont-le-Vignoble,54380,54,44,415,48.6224,5.8487
Montreux,54381,54,44,52,48.5358,6.8898
Mont-Saint-Martin,54382,54,44,9282,49.5469,5.7872
Mont-sur-Meurthe,54383,54,44,1132,48.5489,6.4453
Morfontaine,54385,54,44,1076,49.4453,5.8193
Moriviller,54386,54,44,93,48.4801,6.4393
Morville-sur-Seille,54387,54,44,167,48.9188,6.1448
Mouacourt,54388,54,44,75,48.6688,6.6388
Mouaville,54389,54,44,104,49.2134,5.7817
Mousson,54390,54,44,102,48.9119,6.0914
Moutiers,54391,54,44,1591,49.2338,5.9555
Moutrot,54392,54,44,320,48.6039,5.8984
Moyen,54393,54,44,522,48.4927,6.5932
Murville,54394,54,44,237,49.3445,5.83
Nancy,54395,54,44,104387,48.6881,6.1734
Neufmaisons,54396,54,44,212,48.4495,6.8727
Neuves-Maisons,54397,54,44,6572,48.6164,6.1083
Neuviller-lès-Badonviller,54398,54,44,92,48.5201,6.877
