nom;population;plus60ans;pct_15_29;pct_30_44;pct_45_59;pct_maison;pct_appartement;revenuMedian;tauxProprietaires;region;zoneChalandise;departement;lat;lon;score
BEAUZELLE;5000;29.0;14.4;21.5;21.8;85;15;24700;59;MIDI-PYRENEES;346;31;43.667783714;1.37408906279;76
BELLONNE;200;31.4;12.5;15.7;23.5;76;24;25100;50;NORD-PAS-DE-CALAIS;357;62;50.3006458949;3.04320256335;76
SAINT-LAURENT-SUR-OTHAIN;500;33.2;14.6;17.4;22.6;90;10;19000;46;LORRAINE;395;55;49.3949095365;5.52799758686;76
AINHOA;700;31.3;15.7;17.5;22.6;71;29;17400;55;AQUITAINE;417;64;43.2973870708;-1.48514354363;76
GINALS;200;32.0;15.3;19.5;24.3;85;15;23800;69;MIDI-PYRENEES;314;82;44.2198870277;1.87837880794;76
PERIGNY;500;32.9;15.1;19.6;22.6;74;26;17700;46;AUVERGNE;420;03;46.2466695762;3.56039743926;76
MONTIREAU;100;30.4;15.9;18.2;23.6;72;28;17800;62;CENTRE;413;28;48.4147284509;1.03540606287;76
AMILLY;1900;29.4;14.8;22.0;23.1;81;19;22400;47;CENTRE;404;28;48.4423011417;1.40659215552;76
TREVIGNIN;700;27.6;14.9;19.4;20.6;84;16;20100;62;RHONE-ALPES;398;73;45.7047065922;5.96859856205;76
SAINT-SORNIN-LAVOLPS;900;31.8;16.7;20.2;24.6;75;25;19400;55;LIMOUSIN;389;19;45.3741557979;1.37135404677;76
SORIO;100;30.3;14.1;16.7;22.7;76;24;22100;50;CORSE;399;2B;42.5778173926;9.24430317014;76
WANCOURT;700;31.4;16.4;15.1;21.6;90;10;24700;53;NORD-PAS-DE-CALAIS;340;62;50.256058557;2.85524996324;76
HEDE-BAZOUGES;1900;31.0;12.5;15.5;23.9;90;10;24000;49;BRETAGNE;361;35;48.3018808207;-1.77748405021;76
ROYE-SUR-MATZ;400;30.1;12.6;20.3;23.5;83;17;20500;64;PICARDIE;367;60;49.5936160984;2.7709194212;76
DARDENAC;100;28.5;12.7;17.2;24.2;88;12;22600;54;AQUITAINE;393;33;44.7835125524;-0.239650507452;76
MONGET;100;28.3;15.0;17.3;21.3;71;29;23000;48;AQUITAINE;441;40;43.5593376119;-0.534718563495;76
ESCAMES;200;28.7;17.4;16.8;24.1;79;21;17100;61;PICARDIE;422;60;49.5565711127;1.80571620416;76
CAMPAGNAN;500;31.0;15.9;15.4;21.3;74;26;24700;64;LANGUEDOC-ROUSSILLON;326;34;43.5407744121;3.49239234848;76
ASSWILLER;300;28.0;14.3;21.8;24.1;88;12;17900;61;ALSACE;440;67;48.8805887917;7.224373364;76
RACECOURT;100;30.4;12.0;17.3;24.0;86;14;25700;46;LORRAINE;362;88;48.2590688539;6.19750172811;76
LES MEES;100;32.6;15.3;20.4;21.8;87;13;23500;68;PAYS DE LA LOIRE;311;72;48.3136638147;0.234399536229;76
PORT-LOUIS;2800;33.6;12.3;19.9;24.5;90;10;20300;69;BRETAGNE;329;56;47.7099205258;-3.34845750769;76
ABLON-SUR-SEINE;5200;34.6;17.2;17.8;22.1;81;19;20100;66;ILE-DE-FRANCE;308;94;48.7238409464;2.42117629348;76
GUEMPS;900;27.0;16.4;19.2;21.0;71;29;23300;65;NORD-PAS-DE-CALAIS;390;62;50.9177532951;1.99730294047;76
LES BAROCHES;400;31.8;15.8;17.7;23.5;72;28;22600;50;LORRAINE;386;54;49.229921661;5.88812607827;76
SAINT-DIDIER-EN-BRIONNAIS;100;27.0;15.0;21.3;20.5;81;19;21600;57;BOURGOGNE;401;71;46.3389618566;4.12398116722;76
BERNOUVILLE;300;25.5;17.4;21.1;23.4;78;22;20500;64;HAUTE-NORMANDIE;414;27;49.289676339;1.6744453419;76
AUNEUIL;2800;28.0;14.5;17.8;22.3;71;29;25900;67;PICARDIE;346;60;49.3702714618;1.99554869838;76
SAINT-MARTIN-D'ENTRAUNES;100;28.2;17.1;20.3;22.5;87;13;25800;69;PROVENCE-ALPES-COTE D'AZUR;332;06;44.1494414084;6.74588335024;76
PORTET-D'ASPET;100;27.9;13.3;19.9;23.9;76;24;23500;50;MIDI-PYRENEES;412;31;42.9423055988;0.855583620604;76
ROMIGNY;200;29.2;12.6;16.6;23.9;84;16;23200;56;CHAMPAGNE-ARDENNE;366;51;49.1729740589;3.76865133986;76
GRANDRUPT;100;29.3;15.6;22.0;21.0;81;19;19100;54;LORRAINE;413;88;48.3669519771;7.06206760711;76
BOURAY-SUR-JUINE;1900;33.5;13.6;18.4;23.3;77;23;18200;58;ILE-DE-FRANCE;368;91;48.5123020136;2.29610342228;76
BERLENCOURT-LE-CAUROY;300;27.7;15.3;17.5;25.0;74;26;18600;68;NORD-PAS-DE-CALAIS;440;62;50.2733690161;2.42347894966;76
BELLEMAGNY;200;33.8;12.9;20.2;23.5;84;16;18200;67;ALSACE;347;68;47.6903963579;7.05935022603;76
EYRANS;700;29.9;17.5;18.8;23.5;82;18;24500;62;AQUITAINE;333;33;45.1935625916;-0.60988049368;76
DEVILLAC;100;33.7;15.3;17.5;21.9;71;29;19500;52;AQUITAINE;387;47;44.6084613514;0.808010274791;76
WALDHAMBACH;700;28.5;14.7;20.1;21.9;89;11;20900;46;ALSACE;443;67;48.9271512817;7.2306707984;76
COUME;700;30.7;15.5;16.3;23.3;79;21;23200;50;LORRAINE;371;57;49.1968729859;6.58311875071;76
BLERE;5200;25.7;16.1;17.1;20.2;82;18;19100;63;CENTRE;437;37;47.3074648411;0.987107533288;76
VILLECEY-SUR-MAD;300;29.5;14.3;17.3;21.2;87;13;21000;45;LORRAINE;412;54;48.9935348155;5.9462111664;76
CERVENS;1100;25.4;12.1;18.3;24.6;80;20;24600;48;RHONE-ALPES;420;74;46.28114425;6.44750930568;76
SEBOURG;1900;32.8;14.1;16.5;22.2;80;20;19500;66;NORD-PAS-DE-CALAIS;339;59;50.3441268565;3.64525979429;76
CORDEMAIS;2900;31.2;12.6;16.2;21.8;84;16;23000;59;PAYS DE LA LOIRE;344;44;47.2968036073;-1.8357108105;76
GOUX;100;28.0;16.0;19.3;24.7;78;22;17200;69;MIDI-PYRENEES;428;32;43.6167487404;-0.022105593973;76
GRENTHEVILLE;900;26.3;16.3;17.0;21.4;71;29;24400;53;BASSE-NORMANDIE;431;14;49.1460180153;-0.293578977625;76
BAUVIN;5300;33.3;12.2;21.1;20.7;87;13;20600;66;NORD-PAS-DE-CALAIS;323;59;50.5162714452;2.89367809062;76
GIVRAND;1900;29.4;15.0;19.4;20.6;77;23;22900;54;PAYS DE LA LOIRE;376;85;46.6822701061;-1.8787272243;76
PARGNY-SOUS-MUREAU;200;25.6;17.0;18.6;24.8;80;20;24900;55;LORRAINE;394;88;48.3646298199;5.58928467692;76
NOTHALTEN;500;34.2;15.9;20.4;22.2;78;22;19400;66;ALSACE;329;67;48.3556520235;7.41160208554;76
SAINT-FERREOL-DES-COTES;500;26.0;16.8;17.5;21.3;89;11;24500;49;AUVERGNE;406;63;45.536074649;3.69830266756;76
SAINT-REMIMONT;200;27.8;12.6;20.5;23.2;74;26;22000;52;LORRAINE;444;88;48.2415839774;5.91269544307;76
CHAZEAUX;100;34.1;12.0;19.9;23.5;72;28;18000;67;RHONE-ALPES;364;07;44.5951061566;4.2977955993;76
LUZE;700;27.5;17.7;18.1;22.1;71;29;21900;58;FRANCHE-COMTE;416;70;47.606620843;6.7184633564;76
POILLE-SUR-VEGRE;700;26.5;16.5;18.2;21.4;84;16;23100;50;PAYS DE LA LOIRE;419;72;47.9162913627;-0.271498760066;76
CLEVILLE;300;34.2;17.3;19.2;22.7;88;12;21800;68;BASSE-NORMANDIE;308;14;49.1440586411;-0.0944377388042;76
MAUVAISIN;200;32.8;16.3;21.0;24.7;74;26;18400;45;MIDI-PYRENEES;432;31;43.3594273416;1.53862839097;76
COIN-LES-CUVRY;700;33.9;16.3;19.4;20.1;76;24;24600;51;LORRAINE;326;57;49.0248510499;6.13661695349;76
LA FERTE-SAINT-SAMSON;400;25.5;16.9;21.5;22.9;83;17;20500;64;HAUTE-NORMANDIE;413;76;49.5772618796;1.5368911792;76
SAINT-CHRISTOLY-DE-BLAYE;1900;30.6;15.5;18.8;24.0;73;27;23700;53;AQUITAINE;373;33;45.1439978714;-0.496519035518;76
NABIRAT;400;34.5;12.7;18.5;21.5;77;23;19100;53;AQUITAINE;369;24;44.7651982661;1.29075150159;76
VASSEL;200;29.8;14.8;16.7;21.8;88;12;17000;54;AUVERGNE;422;63;45.7605313754;3.31232153494;76
DIMANCHEVILLE;100;26.2;12.3;16.3;20.6;81;19;21600;61;CENTRE;400;45;48.2388526443;2.42400106585;76
BARALLE;500;25.8;14.5;19.9;24.9;75;25;23400;69;NORD-PAS-DE-CALAIS;390;62;50.2138070796;3.05693800103;76
TROUSSEY;400;26.0;16.0;16.8;21.7;89;11;20500;58;LORRAINE;424;55;48.701256647;5.69348408341;76
AMBLETEUSE;1900;27.7;13.9;15.7;23.3;83;17;18800;69;NORD-PAS-DE-CALAIS;404;62;50.8115899636;1.62108848626;76
AGNAT;200;31.6;17.6;21.8;23.4;78;22;20400;45;AUVERGNE;408;43;45.3450418284;3.4501817683;76
LANVAUDAN;700;25.6;16.9;15.3;22.4;78;22;22800;53;BRETAGNE;423;56;47.8927979736;-3.24455555644;76
LAMBRES-LEZ-DOUAI;5100;25.8;15.6;16.1;24.5;89;11;22800;62;NORD-PAS-DE-CALAIS;390;59;50.3542349649;3.05466709825;76
SOLIGNY-LES-ETANGS;200;29.9;16.9;16.1;24.0;78;22;19200;55;CHAMPAGNE-ARDENNE;400;10;48.4021938714;3.51624678712;76
PONTEVES;700;32.1;13.4;15.5;20.3;77;23;22700;51;PROVENCE-ALPES-COTE D'AZUR;368;83;43.5507745472;6.0629204725;76
LE FERRE;700;30.7;12.4;17.3;21.4;82;18;22700;51;BRETAGNE;367;35;48.4864153557;-1.29478720847;76
VEYRINS-THUELLIN;1900;28.5;17.4;20.3;20.1;75;25;23700;65;RHONE-ALPES;358;38;45.6304276828;5.52958301842;76
VIELLA;500;27.9;13.1;19.2;23.9;80;20;20800;51;MIDI-PYRENEES;428;32;43.6004267711;-0.138847798768;76
GRAND-CHARMONT;5100;25.7;12.3;15.5;20.7;78;22;25100;56;FRANCHE-COMTE;388;25;47.5338572805;6.82318700398;76
ISOLA;700;25.3;16.7;15.8;20.8;89;11;22700;56;PROVENCE-ALPES-COTE D'AZUR;410;06;44.1872585336;7.07488062255;76
CHAILLAC-SUR-VIENNE;1100;34.5;12.9;18.8;22.1;76;24;18900;61;LIMOUSIN;350;87;45.8634763342;0.875471020076;76
EVAILLE;400;34.7;14.8;18.2;21.4;84;16;20800;45;PAYS DE LA LOIRE;371;72;47.9002296748;0.626909662566;76
OYE-ET-PALLET;700;33.1;15.7;16.2;20.4;72;28;22900;54;FRANCHE-COMTE;360;25;46.8519222715;6.33846967053;76
ONVILLE;500;28.7;13.9;21.0;20.6;84;16;25200;65;LORRAINE;328;54;49.0218156654;5.96851536679;76
MONCORNEIL-GRAZAN;100;34.4;16.4;15.7;21.6;80;20;17500;63;MIDI-PYRENEES;346;32;43.4518395248;0.649860096402;76
ESPONDEILHAN;900;31.8;15.7;16.0;23.2;76;24;25900;65;LANGUEDOC-ROUSSILLON;305;34;43.4372418767;3.25795790915;76
AUMONT;400;25.6;17.7;15.7;22.8;73;27;22900;57;FRANCHE-COMTE;430;39;46.9161293357;5.63272592575;76
NARBIEF;100;25.9;16.5;18.6;24.2;73;27;24100;52;FRANCHE-COMTE;433;25;47.1296431442;6.69379616051;76
LA TRINITE-SURZUR;1100;34.8;14.4;17.2;20.8;80;20;17700;62;BRETAGNE;343;56;47.6047054617;-2.59227223671;76
SAINT-HONORE;200;25.5;15.8;19.8;24.3;86;14;20800;69;HAUTE-NORMANDIE;399;76;49.7837336028;1.15649576765;76
SAINT-MARCEL-EN-MURAT;100;28.9;12.7;15.2;23.9;89;11;18000;55;AUVERGNE;434;03;46.3216708939;3.00484402977;76
NIEDERVISSE;200;31.8;12.9;20.6;22.6;80;20;21600;53;LORRAINE;371;57;49.16173296;6.56498885511;76
LA CHAPELLE-MONTMARTIN;400;32.4;16.5;22.0;24.5;74;26;22300;60;CENTRE;353;41;47.2591135701;1.75167253244;76
FURIANI;5100;28.2;14.8;20.3;22.5;89;11;25400;60;CORSE;346;2B;42.6523411195;9.4172647007;76
GOUHELANS;100;25.7;14.9;15.6;22.8;89;11;23800;54;FRANCHE-COMTE;411;25;47.4542701523;6.35769950748;76
HEBECREVON;1100;28.3;16.5;16.7;21.3;76;24;20800;60;BASSE-NORMANDIE;402;50;49.1221777065;-1.17047644258;76
DOUVILLE-EN-AUGE;200;28.4;15.0;15.6;20.8;78;22;19000;62;BASSE-NORMANDIE;398;14;49.2639806447;-0.0212654288375;76
LABASSERE;300;34.9;12.5;15.6;22.8;82;18;17100;54;MIDI-PYRENEES;368;65;43.0613748253;0.0905355146224;76
OLTINGUE;700;26.3;17.3;20.7;22.3;79;21;24500;47;ALSACE;431;68;47.4891564438;7.40057781922;76
SAINT-MARCORY;100;29.9;14.2;15.5;20.0;90;10;17300;63;AQUITAINE;391;24;44.7229809189;0.927966166506;76
SAINTE-EULALIE-EN-BORN;1100;28.6;12.1;16.3;21.5;74;26;21800;48;AQUITAINE;443;40;44.2779759643;-1.21402011254;76
BEAUGEAY;700;29.6;13.8;19.1;23.1;77;23;21500;49;POITOU-CHARENTES;410;17;45.8699571421;-1.00817611338;76
SAINT-AMAND-SUR-FION;1100;26.0;16.9;19.9;21.9;75;25;19400;67;CHAMPAGNE-ARDENNE;430;51;48.8272157767;4.61145383959;76
FLAUJAC-POUJOLS;700;27.1;13.3;15.4;22.4;83;17;22100;64;MIDI-PYRENEES;377;46;44.4105069107;1.49806736819;76
AMANCY;1900;34.6;14.3;17.9;21.5;71;29;17600;65;RHONE-ALPES;362;74;46.0728257803;6.33057376854;76
SAINT-YVI;2800;30.7;16.9;17.7;20.4;86;14;22800;64;BRETAGNE;339;29;47.959882104;-3.93921852098;76
SAINT-SERIES;900;34.0;17.3;15.9;23.0;81;19;25000;47;LANGUEDOC-ROUSSILLON;327;34;43.7355275594;4.1049570212;76
LE TILLEUL;700;33.3;17.8;15.3;22.7;88;12;20600;50;HAUTE-NORMANDIE;372;76;49.6856822888;0.204465863098;76
LA PLAINE-DES-PALMISTES;5100;26.3;13.7;15.6;24.4;75;25;25300;45;REUNION;441;97;-21.1521762495;55.6445268962;76
SAINT-ANDRE-SUR-ORNE;1900;30.0;15.5;15.9;22.1;79;21;22700;45;BASSE-NORMANDIE;403;14;49.1244015625;-0.388404822316;76
BESSINES-SUR-GARTEMPE;2800;28.4;12.9;15.2;24.9;73;27;17000;68;LIMOUSIN;423;87;46.1088644019;1.3601193629;76
MOURMELON-LE-GRAND;4900;29.8;12.4;20.3;22.2;71;29;23700;65;CHAMPAGNE-ARDENNE;348;51;49.1326106985;4.38710569439;76
LA CELLETTE;300;33.4;17.1;17.7;24.9;73;27;17900;61;LIMOUSIN;378;23;46.4013328197;2.00952314466;76
FLIN;400;27.9;13.9;17.8;22.2;71;29;20700;58;LORRAINE;425;54;48.5030439882;6.65785821113;76
L'HERBERGEMENT;2700;33.2;15.8;21.0;20.4;80;20;23100;69;PAYS DE LA LOIRE;306;85;46.9166207979;-1.37033557148;76
MONTREUIL-LE-GAST;1900;26.3;14.1;17.9;23.3;75;25;21100;65;BRETAGNE;402;35;48.2442583442;-1.72080742537;76
SAINT-THOMAS-DE-COURCERIERS;200;27.8;16.7;18.5;20.6;74;26;19700;61;PAYS DE LA LOIRE;410;53;48.2645467758;-0.265751898423;76
SAINTE-MARIE-DU-BOIS;100;33.1;13.6;17.2;22.6;74;26;19900;55;BASSE-NORMANDIE;372;50;48.5516057967;-0.895614792599;76
LES FINS;2900;27.2;16.6;22.0;23.0;76;24;21700;65;FRANCHE-COMTE;385;25;47.0783776419;6.62882589619;76
SAINT-PIERRE-DE-MAILLE;900;32.9;15.6;16.7;21.5;81;19;17400;49;POITOU-CHARENTES;407;86;46.6777213024;0.825185186332;76
VIELLE-AURE;400;32.9;13.3;18.3;21.8;81;19;22500;55;MIDI-PYRENEES;344;65;42.8492746267;0.208155528446;76
DAMIGNY;2800;29.9;16.0;21.4;20.4;80;20;18300;67;BASSE-NORMANDIE;377;61;48.4509364175;0.0721150858454;76
BLASIMON;900;34.3;14.6;19.2;23.7;89;11;17300;56;AQUITAINE;364;33;44.7502132956;-0.089121338882;76
SAUVAGNAC;100;27.2;14.2;21.5;21.3;88;12;21000;52;POITOU-CHARENTES;448;16;45.7495247956;0.647983960034;76
BALESTA;200;34.6;15.1;20.8;20.4;80;20;20900;61;MIDI-PYRENEES;316;31;43.2022153285;0.563416823751;76
MAIZIERES-LES-VIC;500;25.7;12.0;18.8;20.9;81;19;20800;62;LORRAINE;415;57;48.7095753584;6.78401275888;76
VAUMOISE;900;26.5;14.8;20.9;22.2;85;15;23100;49;PICARDIE;417;60;49.2399086091;2.98230232507;76
LE BRETHON;300;32.9;15.4;20.3;20.1;73;27;20900;58;AUVERGNE;363;03;46.5841457281;2.71525662654;76
LA CAPELLE;1900;32.4;13.7;21.7;24.7;79;21;25200;65;PICARDIE;300;02;49.9732109539;3.91398483546;76
ARGELES-BAGNERES;100;26.1;13.2;18.5;23.7;74;26;25900;46;MIDI-PYRENEES;416;65;43.0917474714;0.196734819269;76
LES VALLOIS;100;32.9;14.3;17.2;22.3;81;19;23200;69;LORRAINE;311;88;48.1560227971;6.12111135495;76
RATIERES;300;27.1;14.3;19.0;20.9;74;26;22400;57;RHONE-ALPES;415;26;45.1750778592;4.97082735127;76
ROISEL;1800;28.2;14.3;16.4;23.4;83;17;22100;55;PICARDIE;387;80;49.9450495593;3.09614374784;76
ESSUILES;500;29.0;13.6;16.2;20.3;82;18;18000;64;PICARDIE;402;60;49.4802122478;2.28119101511;76
SAUSHEIM;5400;34.6;12.3;17.0;24.3;73;27;21900;55;ALSACE;345;68;47.7824980107;7.40065794746;76
PALUEL;500;28.9;14.6;17.7;20.8;78;22;18900;55;HAUTE-NORMANDIE;442;76;49.8443584396;0.630759269257;76
PIERREFEU-DU-VAR;5400;33.6;17.3;16.1;22.6;88;12;21700;56;PROVENCE-ALPES-COTE D'AZUR;333;83;43.2345472455;6.17955823473;76
ANTIN;100;25.9;16.2;21.4;24.8;75;25;22700;54;MIDI-PYRENEES;423;65;43.3324246014;0.290105540606;76
CURCAY-SUR-DIVE;200;29.2;12.3;20.3;21.4;82;18;25700;59;POITOU-CHARENTES;342;86;47.012286666;-0.0577125676726;76
VILLAINES-EN-DUESMOIS;300;33.5;13.9;19.4;20.1;73;27;21000;53;BOURGOGNE;364;21;47.6870774985;4.51967425037;76
JOSAT;100;29.7;15.8;22.0;23.9;75;25;17300;61;AUVERGNE;420;43;45.214081059;3.61014506252;76
LOISEY-CULEY;500;31.2;16.2;19.5;23.2;89;11;17800;51;LORRAINE;409;55;48.7673476973;5.28322526105;76
BOURIDEYS;100;28.4;12.7;17.0;23.0;71;29;25000;56;AQUITAINE;387;33;44.3577116761;-0.47241853929;76
BADAROUX;900;28.6;17.2;17.6;22.4;79;21;21100;47;LANGUEDOC-ROUSSILLON;432;48;44.5399034165;3.55404283598;76
SAMADET;1000;28.4;14.9;15.5;23.1;84;16;18300;58;AQUITAINE;424;40;43.6301574528;-0.49120862479;76
SAINT-BRESSON;400;34.3;12.5;16.5;24.3;82;18;24500;47;FRANCHE-COMTE;329;70;47.8772733622;6.50674206786;76
CORNANT;300;30.1;15.2;18.9;22.5;88;12;17500;69;BOURGOGNE;387;89;48.1352293859;3.1876647879;76
DAIGNY;400;30.3;15.8;16.9;22.3;85;15;22400;61;CHAMPAGNE-ARDENNE;348;08;49.7049209581;5.0012134779;76
LIOMER;400;33.3;13.8;17.3;23.0;84;16;25500;47;PICARDIE;329;80;49.859116583;1.808682674;76
BONNEUIL-LES-EAUX;800;25.2;13.8;17.2;22.6;90;10;22400;59;PICARDIE;408;60;49.6808426625;2.24243541639;76
PREUSCHDORF;1000;34.7;17.3;16.4;23.5;87;13;21200;53;ALSACE;334;67;48.9468559983;7.80368021275;76
SAINT-MERD-LA-BREUILLE;200;30.2;14.5;17.4;22.4;80;20;24400;46;LIMOUSIN;373;23;45.7335016527;2.4306254941;76
WAVIGNIES;1100;28.2;12.0;20.4;21.0;85;15;25800;55;PICARDIE;365;60;49.5467064424;2.35949571781;76
PONT-SAINTE-MARIE;4800;30.3;14.0;15.2;20.1;77;23;24000;50;CHAMPAGNE-ARDENNE;372;10;48.3193392667;4.09949303348;76
MUIDORGE;100;28.9;12.9;17.4;24.8;89;11;18800;55;PICARDIE;425;60;49.5330704904;2.13567268039;76
MENNEVILLE;700;28.6;14.2;17.4;23.0;72;28;22900;55;NORD-PAS-DE-CALAIS;400;62;50.6741251308;1.86280714354;76
ALLAIN;500;26.8;17.6;19.1;23.4;79;21;22400;66;LORRAINE;383;54;48.5496654439;5.92089883259;76
BAZAIGES;200;28.8;14.7;17.7;20.1;79;21;24500;64;CENTRE;342;36;46.4844280424;1.5276226501;76
SAINT-JORES;400;30.9;13.0;17.1;23.0;79;21;25100;69;BASSE-NORMANDIE;307;50;49.3026428787;-1.40297620425;76
SAINTE-OUENNE;800;32.0;17.4;19.1;22.5;85;15;21100;64;POITOU-CHARENTES;336;79;46.4384557215;-0.45255458079;76
SAINT-DENIS-LES-BOURG;5400;27.5;17.9;20.1;23.6;71;29;18500;68;RHONE-ALPES;416;01;46.2111998453;5.18462806771;76
SAINT-PERAN;300;28.4;16.4;17.0;24.2;75;25;22000;65;BRETAGNE;375;35;48.0566572293;-2.06502362263;76
MACHEREN;2900;33.4;13.9;20.3;20.8;74;26;18900;49;LORRAINE;394;57;49.0948492367;6.76865484007;76
ECHENOZ-LE-SEC;300;27.7;14.0;19.8;22.8;80;20;18200;58;FRANCHE-COMTE;441;70;47.5278583109;6.12143583046;76
COURTHEZON;5300;30.3;13.8;15.7;20.6;77;23;19100;50;PROVENCE-ALPES-COTE D'AZUR;429;84;44.0865790966;4.88163342078;76
PRUZILLY;200;32.7;12.7;18.8;24.5;77;23;18400;54;BOURGOGNE;388;71;46.259412904;4.69749749783;76
COLOMBOTTE;100;27.5;16.9;18.0;21.9;90;10;22300;67;FRANCHE-COMTE;371;70;47.66356733;6.28784995728;76
AZE;1000;34.7;16.4;15.2;23.7;83;17;20900;69;BOURGOGNE;307;71;46.4318867242;4.74963746686;76
LAVILLEDIEU;1900;28.6;13.1;17.9;20.8;81;19;25900;65;RHONE-ALPES;329;07;44.5821673927;4.44782050169;76
SAINT-MICHEL-DE-LANES;400;34.6;17.5;19.7;21.2;83;17;19600;46;LANGUEDOC-ROUSSILLON;376;11;43.3265442555;1.75090038228;76
ARCAY;400;33.0;14.8;19.9;20.1;75;25;19200;69;POITOU-CHARENTES;356;86;46.9520341162;0.00333589547426;76
DAMPLEUX;400;32.8;12.3;16.4;22.1;78;22;21500;49;PICARDIE;375;02;49.2414407733;3.14413128827;76
SAINT-CRESPIN;300;31.7;13.9;15.3;21.0;81;19;17200;50;HAUTE-NORMANDIE;434;76;49.7741307345;1.11128726278;76
LE MEE;300;32.5;14.2;16.1;24.1;80;20;23900;47;CENTRE;360;28;47.9945008114;1.4091440341;76
FLEURBAIX;2700;29.8;14.4;20.7;21.6;80;20;18200;60;NORD-PAS-DE-CALAIS;393;62;50.6384888387;2.83066487498;76
AUVET-ET-LA-CHAPELOTTE;300;29.5;12.0;17.5;20.0;78;22;19000;69;FRANCHE-COMTE;386;70;47.5070865924;5.52591428297;76
MAGNY-LES-JUSSEY;100;34.4;14.0;20.9;22.0;74;26;22500;67;FRANCHE-COMTE;308;70;47.8564985248;5.97815362476;76
LE MENOUX;500;29.5;15.8;22.0;22.4;74;26;20400;50;CENTRE;449;36;46.5579151463;1.57409340054;76
DENEUILLE-LES-CHANTELLE;100;31.8;17.1;19.7;24.3;73;27;17600;53;AUVERGNE;429;03;46.252932184;3.1458559831;76
FRENEY;100;31.7;14.6;19.7;24.5;77;23;25600;47;RHONE-ALPES;359;73;45.1839626924;6.61246852795;76
CHARLAS;200;30.4;12.7;21.0;22.7;77;23;19400;50;MIDI-PYRENEES;418;31;43.2348620217;0.69256790688;76
VILLE-LE-MARCLET;500;34.6;17.5;16.6;20.1;90;10;19400;60;PICARDIE;332;80;50.0398514949;2.09051285594;76
LOISON-SOUS-LENS;5400;31.2;14.7;15.0;24.8;87;13;23800;53;NORD-PAS-DE-CALAIS;345;62;50.4435308346;2.85832933206;76
COULANGES;300;32.5;17.1;17.6;22.6;72;28;24100;46;CENTRE;376;41;47.5390176116;1.20853973437;76
COQUAINVILLIERS;800;32.7;15.5;15.7;23.6;88;12;20000;58;BASSE-NORMANDIE;357;14;49.2024600046;0.197315117058;76
CHATUZANGE-LE-GOUBET;4700;25.6;12.9;15.5;20.4;77;23;24000;62;RHONE-ALPES;391;26;45.0109934947;5.09724548894;76
MARCAY;500;34.3;17.5;17.5;24.5;86;14;21400;48;CENTRE;355;37;47.0829995703;0.209654496806;76
PUYGOUZON;2900;27.3;14.6;20.1;24.9;90;10;20500;53;MIDI-PYRENEES;439;81;43.8884573228;2.16955643928;76
FREVILLE-DU-GATINAIS;200;28.3;14.3;16.3;22.1;82;18;18000;59;CENTRE;445;45;48.0208335468;2.44856219378;76
GEMOZAC;2700;29.8;12.5;17.6;20.9;85;15;21500;62;POITOU-CHARENTES;356;17;45.5615748972;-0.684082033771;76
SAINT-DENIS-DE-L'HOTEL;2900;31.1;12.3;21.5;20.1;79;21;24000;61;CENTRE;325;45;47.8835425588;2.15388829188;76
MUSSY-SOUS-DUN;400;30.5;15.5;17.9;24.5;90;10;22900;61;BOURGOGNE;350;71;46.2370094184;4.33413361908;76
LARZAC;100;26.0;17.0;21.3;20.9;73;27;25300;66;AQUITAINE;374;24;44.7393792492;1.00004312034;76
SAINT-OST;100;27.5;14.3;21.9;24.5;89;11;21200;49;MIDI-PYRENEES;441;32;43.3761174714;0.465164448577;76
BETTING;900;30.8;12.6;18.4;21.1;89;11;25500;48;LORRAINE;350;57;49.1299695233;6.81296157618;76
GROUGIS;400;31.5;12.4;17.1;22.0;87;13;23500;64;PICARDIE;320;02;49.9508110437;3.53098081744;76
SAINVILLE;900;34.3;16.2;17.6;23.0;72;28;25300;49;CENTRE;333;28;48.4153857478;1.88200624319;76
ESTERNAY;1800;27.0;15.5;19.6;23.0;81;19;23700;59;CHAMPAGNE-ARDENNE;375;51;48.7264632721;3.57621013369;76
LE HOMMET-D'ARTHENAY;400;33.2;17.3;21.1;24.2;85;15;22400;51;BASSE-NORMANDIE;352;50;49.1901156033;-1.19499269817;76
SAINT-PARDOUX;500;34.1;12.2;18.9;23.3;81;19;21400;64;LIMOUSIN;311;87;46.0638264597;1.29118107836;76
CRAINVILLIERS;200;30.2;16.1;15.0;24.4;75;25;17000;67;LORRAINE;402;88;48.1478456269;5.83524764728;76
AILLY-SUR-NOYE;2800;31.5;17.3;16.4;23.8;90;10;24400;60;PICARDIE;322;80;49.7466608044;2.34699446197;76
BRETONVILLERS;200;31.4;15.8;18.3;22.4;81;19;21400;50;FRANCHE-COMTE;384;25;47.2158579813;6.61718921929;76
LE TORQUESNE;400;27.5;17.4;17.1;21.9;80;20;20500;56;BASSE-NORMANDIE;408;14;49.2181230377;0.169348180951;76
BUREY-EN-VAUX;100;25.9;12.3;15.8;23.6;90;10;25000;46;LORRAINE;439;55;48.5587875875;5.65225335625;76
NOYERS-SUR-CHER;2900;28.5;16.7;15.9;23.6;78;22;20200;50;CENTRE;442;41;47.2831417944;1.41063801702;76
